split,seed,episode_id,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,latent_mode_shift,clutter,budget,direct_shortcut_nominal_cost,direct_shortcut_true_failure,direct_shortcut_true_recovery,direct_shortcut_true_trap,direct_shortcut_true_damage,direct_shortcut_branch_entropy,robust_margin_route_nominal_cost,robust_margin_route_true_failure,robust_margin_route_true_recovery,robust_margin_route_true_trap,robust_margin_route_true_damage,robust_margin_route_branch_entropy,contingency_branch_nominal_cost,contingency_branch_true_failure,contingency_branch_true_recovery,contingency_branch_true_trap,contingency_branch_true_damage,contingency_branch_branch_entropy,diagnostic_staging_nominal_cost,diagnostic_staging_true_failure,diagnostic_staging_true_recovery,diagnostic_staging_true_trap,diagnostic_staging_true_damage,diagnostic_staging_branch_entropy,reversible_probe_nominal_cost,reversible_probe_true_failure,reversible_probe_true_recovery,reversible_probe_true_trap,reversible_probe_true_damage,reversible_probe_branch_entropy,conservative_backoff_nominal_cost,conservative_backoff_true_failure,conservative_backoff_true_recovery,conservative_backoff_true_trap,conservative_backoff_true_damage,conservative_backoff_branch_entropy,dual_recovery_branch_nominal_cost,dual_recovery_branch_true_failure,dual_recovery_branch_true_recovery,dual_recovery_branch_true_trap,dual_recovery_branch_true_damage,dual_recovery_branch_branch_entropy
budget_tight_shift,1,54,0.32065,0.27440,0.28800,0.27837,0.12100,0.35422,1.96249,1.01396,0.28639,0.11577,0.27808,0.27987,0.12422,1.66697,0.15780,0.47268,0.04592,0.10933,0.26300,1.76707,0.13426,0.74567,0.00100,0.08733,0.54987,1.68394,0.08776,0.87893,0.00100,0.00100,0.55951,1.81357,0.08365,0.90203,0.00100,0.00100,0.77598,2.45706,0.11641,0.66745,0.00100,0.06732,0.27805,2.08922,0.08933,0.93285,0.00100,0.03542,0.81150
budget_tight_shift,1,55,0.30607,0.22333,0.31868,0.26021,0.08288,0.36513,1.90479,0.95285,0.25356,0.16562,0.24400,0.26663,0.17468,1.61746,0.14212,0.43995,0.04115,0.11157,0.09896,1.77123,0.14344,0.73442,0.00100,0.09831,0.54783,1.59356,0.07106,0.88499,0.00100,0.00100,0.58479,1.81192,0.08247,0.91643,0.00100,0.00100,0.75819,2.40748,0.09599,0.66266,0.00100,0.04505,0.26458,2.00880,0.08932,0.93468,0.00100,0.03039,0.87186
budget_tight_shift,1,56,0.31551,0.33498,0.34884,0.31762,0.17782,0.29012,1.79891,0.98688,0.31834,0.11119,0.31801,0.32935,0.05565,1.52398,0.16210,0.44694,0.05923,0.11816,0.21724,1.82696,0.15006,0.71690,0.00100,0.10299,0.48647,1.72671,0.10917,0.88297,0.00100,0.00100,0.65614,1.96058,0.09696,0.87373,0.00100,0.01067,0.62085,2.41531,0.13598,0.62724,0.00287,0.08642,0.28454,2.08317,0.09614,0.94083,0.00100,0.04890,0.85782
budget_tight_shift,1,57,0.26649,0.33998,0.29340,0.30346,0.16694,0.39094,1.99852,1.00685,0.28773,0.10502,0.27118,0.29614,0.03178,1.72820,0.16773,0.44929,0.05786,0.12755,0.25649,1.75804,0.14463,0.78775,0.00100,0.10246,0.67827,1.65861,0.09575,0.89603,0.00100,0.00100,0.55477,1.88133,0.10128,0.85954,0.00100,0.02161,0.72090,2.51381,0.12963,0.66474,0.00100,0.08338,0.33963,1.98250,0.08197,0.93656,0.00100,0.02990,0.84321
budget_tight_shift,1,58,0.28459,0.33046,0.31299,0.25763,0.13040,0.37614,2.01610,1.04391,0.30234,0.11576,0.28021,0.31604,0.01000,1.63490,0.16814,0.44538,0.06099,0.12553,0.24607,1.78908,0.16255,0.70710,0.00100,0.11821,0.52023,1.80928,0.10156,0.91282,0.00100,0.00100,0.71643,1.77167,0.09332,0.91690,0.00100,0.00100,0.72230,2.50490,0.11053,0.65585,0.00100,0.06551,0.26715,2.07528,0.09474,0.94788,0.00100,0.04363,0.82435
budget_tight_shift,1,59,0.39566,0.29308,0.31869,0.26470,0.17455,0.39636,1.93021,0.97701,0.31026,0.15748,0.25777,0.28054,0.12284,1.70814,0.20184,0.45393,0.07198,0.13633,0.19255,1.78117,0.15092,0.75374,0.00100,0.08760,0.50125,1.77748,0.11526,0.89190,0.00100,0.00100,0.66432,1.82352,0.10664,0.92466,0.00100,0.00100,0.88028,2.43795,0.14929,0.66373,0.00100,0.08878,0.35722,1.96497,0.09952,0.97389,0.00100,0.02153,0.99000
budget_tight_shift,1,60,0.31521,0.30432,0.32997,0.31156,0.11118,0.37755,1.93208,1.00596,0.29355,0.08626,0.31405,0.30886,0.12592,1.60927,0.15311,0.46438,0.04519,0.11080,0.25939,1.85841,0.15911,0.74098,0.00100,0.11387,0.54787,1.68086,0.10105,0.86225,0.00100,0.00250,0.59632,1.84167,0.08189,0.90866,0.00100,0.00100,0.71300,2.51295,0.11836,0.65625,0.00100,0.06401,0.28363,2.05439,0.06921,0.94800,0.00100,0.01894,0.92080
budget_tight_shift,1,61,0.28514,0.36119,0.33493,0.36967,0.20469,0.35621,1.92869,1.07658,0.32420,0.13225,0.29570,0.33624,0.11076,1.61214,0.17610,0.42534,0.06013,0.14020,0.17004,1.80084,0.16371,0.76293,0.00100,0.12212,0.56903,1.71130,0.09377,0.86650,0.00100,0.00100,0.62083,1.98239,0.11443,0.89920,0.00100,0.04108,0.72610,2.45701,0.12954,0.63455,0.00100,0.08178,0.32204,2.07477,0.09263,0.96668,0.00100,0.03988,0.92354
budget_tight_shift,1,62,0.26538,0.31639,0.30588,0.26794,0.14984,0.30147,1.87701,1.02222,0.27675,0.14421,0.25447,0.29022,0.07203,1.62379,0.13906,0.45804,0.04740,0.09482,0.24902,1.67174,0.14350,0.73542,0.00100,0.11273,0.50321,1.67640,0.08594,0.87258,0.00100,0.00200,0.60643,1.90408,0.09064,0.88942,0.00100,0.01051,0.76870,2.55917,0.10495,0.64358,0.00100,0.05308,0.34632,2.07623,0.07433,0.96816,0.00100,0.03086,0.82293
budget_tight_shift,1,63,0.33045,0.30608,0.34215,0.27305,0.15092,0.35421,1.94768,0.94526,0.30602,0.11958,0.30934,0.30210,0.07167,1.65002,0.17027,0.46721,0.05898,0.12139,0.19749,1.73920,0.14961,0.74836,0.00100,0.08544,0.52942,1.69185,0.09312,0.86467,0.00100,0.00100,0.58257,1.89323,0.09180,0.88687,0.00100,0.00100,0.68305,2.45949,0.14107,0.66800,0.00100,0.08842,0.37129,2.04450,0.08337,0.94640,0.00100,0.01684,0.83918
budget_tight_shift,2,0,0.29919,0.31401,0.38279,0.31005,0.13958,0.38348,1.92651,0.99655,0.30061,0.11567,0.32490,0.32021,0.01651,1.68056,0.15138,0.44096,0.05848,0.10876,0.15287,1.89443,0.15479,0.76397,0.00100,0.09982,0.63772,1.54917,0.10394,0.85902,0.00100,0.00913,0.63711,1.84361,0.11360,0.88489,0.00100,0.02188,0.77203,2.36271,0.12611,0.62784,0.00100,0.05821,0.26031,2.01812,0.08843,0.95042,0.00100,0.03094,0.87570
budget_tight_shift,2,1,0.38181,0.29580,0.36642,0.29813,0.13999,0.34664,2.02376,1.02458,0.33005,0.11751,0.33143,0.31303,0.06314,1.67839,0.16870,0.46914,0.05126,0.12312,0.23015,1.71590,0.16304,0.75101,0.00100,0.09926,0.59799,1.74529,0.11191,0.89679,0.00100,0.00100,0.61031,1.89978,0.10480,0.89277,0.00100,0.00100,0.73729,2.40134,0.12262,0.66453,0.00100,0.05853,0.33198,2.12826,0.08836,0.94242,0.00100,0.01216,0.84840
budget_tight_shift,2,2,0.34294,0.31433,0.37865,0.27134,0.11524,0.35958,1.92920,0.94745,0.29538,0.10912,0.33285,0.29894,0.08504,1.63897,0.15926,0.47489,0.05231,0.10859,0.18620,1.68634,0.16500,0.71093,0.00100,0.10891,0.49791,1.64830,0.10270,0.89131,0.00100,0.00100,0.66003,1.86628,0.12352,0.89161,0.00100,0.02032,0.76745,2.51317,0.12294,0.65891,0.00100,0.06948,0.32309,1.96408,0.08259,0.95645,0.00100,0.02034,0.84802
budget_tight_shift,2,3,0.23243,0.27437,0.35075,0.30710,0.15367,0.43438,1.78181,1.07560,0.25883,0.15344,0.28308,0.29217,0.15697,1.61072,0.14219,0.47575,0.04097,0.10719,0.23657,1.74000,0.13723,0.73536,0.00100,0.09549,0.50327,1.79770,0.08133,0.87088,0.00100,0.00100,0.57731,1.88902,0.07694,0.87870,0.00100,0.00741,0.73290,2.37064,0.10094,0.68967,0.00100,0.05699,0.28720,2.08370,0.07829,0.94435,0.00100,0.02973,0.88151
budget_tight_shift,2,4,0.31790,0.26431,0.28265,0.26992,0.20616,0.34702,1.89314,1.02545,0.29661,0.13068,0.26961,0.29136,0.10881,1.62964,0.17570,0.40996,0.07100,0.13407,0.15293,1.82619,0.15523,0.76708,0.00100,0.10902,0.55817,1.77106,0.08298,0.87077,0.00100,0.00100,0.61601,1.80313,0.08511,0.89434,0.00100,0.00100,0.70620,2.41449,0.11205,0.69100,0.00100,0.05226,0.36793,2.08480,0.07326,0.98142,0.00100,0.02987,0.94663
budget_tight_shift,2,5,0.31505,0.32493,0.43269,0.31229,0.15717,0.34381,1.90404,0.97763,0.28865,0.12004,0.34504,0.31830,0.14925,1.55694,0.16473,0.45732,0.06199,0.12876,0.19920,1.65237,0.16801,0.75865,0.00100,0.12008,0.63043,1.66379,0.10784,0.85888,0.00100,0.00100,0.66619,1.81604,0.08589,0.90883,0.00100,0.00100,0.72407,2.32762,0.12832,0.65063,0.00100,0.07575,0.24309,2.09380,0.08448,0.97030,0.00100,0.02816,0.89636
budget_tight_shift,2,6,0.21596,0.27275,0.34745,0.30529,0.12343,0.36631,1.83167,0.98814,0.24545,0.17100,0.26332,0.28234,0.13445,1.56098,0.15500,0.42522,0.07777,0.12835,0.21254,1.64075,0.13315,0.70642,0.00100,0.11008,0.53085,1.78828,0.05445,0.87658,0.00100,0.00100,0.69651,1.99944,0.07541,0.90037,0.00100,0.00389,0.70421,2.48049,0.10479,0.65207,0.00100,0.06206,0.34182,2.14003,0.06701,0.96876,0.00100,0.02964,0.92853
budget_tight_shift,2,7,0.32532,0.24496,0.38360,0.32660,0.15347,0.36767,1.82949,1.00345,0.26763,0.13257,0.31057,0.26901,0.05271,1.52902,0.14996,0.45130,0.05307,0.11261,0.19734,1.69443,0.15691,0.71328,0.00100,0.09853,0.53855,1.73018,0.07038,0.89318,0.00100,0.00100,0.59249,1.95742,0.08971,0.89082,0.00100,0.00162,0.78395,2.49196,0.13088,0.67140,0.00100,0.08797,0.30210,2.12510,0.07686,0.93036,0.00100,0.01877,0.90724
budget_tight_shift,2,8,0.28028,0.29788,0.30235,0.27354,0.15808,0.30088,1.93243,1.04771,0.27860,0.12675,0.26825,0.29199,0.10146,1.64299,0.15579,0.46816,0.04607,0.11812,0.19575,1.78929,0.13928,0.76213,0.00100,0.08578,0.51524,1.70656,0.08563,0.86682,0.00100,0.00100,0.66092,1.88968,0.08605,0.92310,0.00100,0.00204,0.78088,2.46875,0.11038,0.68701,0.00100,0.06612,0.34078,2.08872,0.06265,0.99011,0.00100,0.01220,0.88050
budget_tight_shift,2,9,0.18662,0.26678,0.33395,0.25648,0.18551,0.40886,2.04346,1.07431,0.25581,0.13049,0.29680,0.31189,0.13105,1.57934,0.14481,0.46018,0.06297,0.10500,0.11776,1.74029,0.10879,0.77600,0.00100,0.07936,0.53970,1.68453,0.06179,0.88321,0.00100,0.00100,0.56133,1.78925,0.05683,0.90163,0.00100,0.00100,0.69409,2.45763,0.10868,0.68387,0.00100,0.05412,0.28842,1.99183,0.04505,0.95614,0.00100,0.00788,0.97077
budget_tight_shift,2,10,0.25203,0.27661,0.32617,0.30221,0.23574,0.36864,2.01966,1.08713,0.28461,0.09674,0.31671,0.31415,0.02420,1.66163,0.15448,0.44769,0.07556,0.10584,0.24459,1.81458,0.13952,0.75947,0.00100,0.10597,0.55649,1.71418,0.08808,0.87123,0.00100,0.00720,0.62324,1.93042,0.06526,0.88562,0.00100,0.00100,0.68246,2.50420,0.12678,0.62583,0.00677,0.06717,0.27647,2.07974,0.06710,0.93512,0.00100,0.02769,0.87760
budget_tight_shift,2,11,0.25667,0.25521,0.31661,0.22310,0.17989,0.34168,1.98566,1.01952,0.26559,0.10220,0.30840,0.29246,0.06294,1.58396,0.16414,0.46091,0.06161,0.13618,0.21026,1.88948,0.12453,0.78522,0.00100,0.08964,0.72565,1.69154,0.06638,0.87299,0.00100,0.00100,0.58254,1.96017,0.08385,0.83725,0.00100,0.00943,0.57367,2.41160,0.11655,0.68672,0.00100,0.06612,0.32936,2.03551,0.05527,0.96382,0.00100,0.00568,0.88655
budget_tight_shift,2,12,0.26841,0.31664,0.39784,0.25459,0.18065,0.27317,1.93317,0.99458,0.30826,0.05506,0.39850,0.36875,0.02450,1.54329,0.14778,0.46321,0.06005,0.11015,0.20776,1.76208,0.14140,0.76666,0.00100,0.09609,0.53931,1.61988,0.09305,0.84082,0.00100,0.00100,0.58072,1.77098,0.07821,0.88241,0.00100,0.00100,0.68369,2.45635,0.10299,0.71085,0.00100,0.05794,0.34710,2.08470,0.06062,0.94788,0.00100,0.01458,0.96911
budget_tight_shift,2,13,0.26794,0.32032,0.31772,0.32550,0.18035,0.34689,1.91168,1.06179,0.28853,0.12544,0.28337,0.29645,0.02824,1.50983,0.18365,0.44270,0.07219,0.15437,0.26250,1.74568,0.14758,0.76844,0.00100,0.09915,0.56124,1.69086,0.08545,0.90676,0.00100,0.00100,0.72957,1.70558,0.08372,0.89238,0.00100,0.00100,0.69223,2.44185,0.11897,0.66220,0.00100,0.06686,0.30980,2.12618,0.06705,0.91848,0.00100,0.01774,0.85674
budget_tight_shift,2,14,0.30706,0.28497,0.38478,0.23464,0.14322,0.28078,1.81588,1.00131,0.28554,0.14420,0.32634,0.30358,0.15374,1.62171,0.14352,0.46579,0.06677,0.08808,0.19944,1.69476,0.13571,0.75950,0.00100,0.08916,0.53438,1.69938,0.08933,0.90127,0.00100,0.00100,0.70186,1.88239,0.06720,0.89783,0.00100,0.00100,0.70675,2.43831,0.12707,0.65524,0.00100,0.05965,0.17882,2.06370,0.08054,0.96011,0.00100,0.03541,0.93661
budget_tight_shift,2,15,0.24678,0.26910,0.33332,0.26951,0.16654,0.36555,1.97975,1.07212,0.25357,0.12086,0.30824,0.27674,0.11869,1.53940,0.15221,0.48249,0.05488,0.11411,0.24715,1.80543,0.12748,0.74356,0.00100,0.08487,0.58632,1.68195,0.07690,0.87174,0.00100,0.00100,0.55824,1.80358,0.05962,0.92889,0.00100,0.00100,0.77364,2.38767,0.11671,0.66098,0.00100,0.07548,0.27397,2.01611,0.08384,0.91556,0.00100,0.02398,0.93139
budget_tight_shift,2,16,0.31200,0.32497,0.36459,0.34018,0.13338,0.41678,1.97973,0.95483,0.29509,0.11930,0.30207,0.30156,0.05948,1.55055,0.16058,0.43105,0.06653,0.11227,0.21015,1.82503,0.16089,0.73231,0.00100,0.11873,0.60366,1.67723,0.10166,0.86303,0.00100,0.00100,0.63710,1.86277,0.09367,0.90162,0.00100,0.00100,0.71601,2.47943,0.13942,0.64958,0.00100,0.08276,0.29143,2.09566,0.09670,0.95003,0.00100,0.04342,0.90439
budget_tight_shift,2,17,0.32247,0.28697,0.32331,0.31782,0.11847,0.33322,1.94827,1.11639,0.28912,0.11717,0.28388,0.28397,0.02088,1.60899,0.16983,0.44778,0.05360,0.13557,0.16952,1.78348,0.14836,0.73316,0.00100,0.09724,0.57161,1.73607,0.09809,0.86853,0.00100,0.00100,0.67484,1.75989,0.09287,0.91755,0.00100,0.00100,0.77179,2.48638,0.12020,0.66605,0.00100,0.07203,0.24960,2.07250,0.08886,0.93862,0.00100,0.02641,0.90850
budget_tight_shift,2,18,0.23095,0.30847,0.28428,0.23521,0.18474,0.31724,1.94437,1.11130,0.26788,0.14322,0.24167,0.28452,0.01119,1.55583,0.14484,0.47180,0.04390,0.10326,0.17855,1.73065,0.12520,0.78970,0.00100,0.09413,0.55628,1.58196,0.06749,0.87534,0.00100,0.00100,0.62589,1.93384,0.08575,0.87474,0.00100,0.01913,0.71610,2.39322,0.10735,0.67591,0.00100,0.05547,0.29980,2.13144,0.08540,0.92891,0.00100,0.05229,0.92052
budget_tight_shift,2,19,0.27041,0.27840,0.32755,0.24682,0.15127,0.36445,1.96052,1.13508,0.26825,0.09834,0.29186,0.29709,0.07022,1.70855,0.16224,0.45345,0.07129,0.11807,0.23476,1.77873,0.14117,0.70486,0.00100,0.11254,0.60048,1.78726,0.09776,0.84606,0.00100,0.00230,0.65239,1.86318,0.07273,0.90599,0.00100,0.00100,0.68187,2.47758,0.11198,0.67976,0.00100,0.05709,0.27148,2.19310,0.06092,0.97343,0.00100,0.00770,0.96039
budget_tight_shift,2,20,0.27489,0.29499,0.31272,0.26270,0.18994,0.46898,1.87473,1.03229,0.28411,0.15740,0.26061,0.28871,0.10031,1.63790,0.15589,0.48436,0.04578,0.10379,0.19043,1.76992,0.14338,0.73892,0.00100,0.09488,0.59465,1.71989,0.09377,0.85368,0.00100,0.00100,0.56237,1.73431,0.09864,0.89698,0.00100,0.00100,0.71757,2.45429,0.10676,0.67663,0.00100,0.05198,0.34555,2.21225,0.07366,0.96155,0.00100,0.01983,0.85340
budget_tight_shift,2,21,0.30834,0.30485,0.30675,0.31034,0.14452,0.38285,1.87440,1.14019,0.29836,0.15278,0.25480,0.29952,0.12745,1.68853,0.15820,0.46578,0.04847,0.11086,0.25075,1.80635,0.15562,0.75464,0.00100,0.09471,0.48120,1.66919,0.10348,0.87951,0.00100,0.00100,0.71084,1.87779,0.09831,0.90301,0.00100,0.00226,0.76564,2.53009,0.12531,0.65020,0.00100,0.08419,0.24067,2.09304,0.09949,0.92161,0.00100,0.03497,0.87419
budget_tight_shift,2,22,0.28177,0.25298,0.34105,0.26796,0.14418,0.32114,1.85326,1.00510,0.28122,0.14226,0.29705,0.29952,0.09172,1.65984,0.14994,0.45720,0.05101,0.11094,0.10714,1.72813,0.12834,0.73839,0.00100,0.08862,0.58097,1.68487,0.08706,0.84757,0.00100,0.00100,0.61820,1.91493,0.07033,0.90300,0.00100,0.00100,0.75715,2.34061,0.10304,0.70255,0.00100,0.05194,0.30340,2.00834,0.08213,0.90273,0.00100,0.03762,0.88286
budget_tight_shift,2,23,0.35404,0.31739,0.36071,0.25885,0.16321,0.37296,1.89383,1.07296,0.30179,0.18271,0.25901,0.29075,0.09103,1.50308,0.16554,0.42964,0.06925,0.11137,0.14967,1.75091,0.15899,0.73146,0.00100,0.09230,0.61820,1.68571,0.10979,0.86956,0.00100,0.00100,0.59640,1.85778,0.09724,0.90087,0.00100,0.00100,0.76247,2.49985,0.11024,0.64849,0.00100,0.06000,0.30290,2.03078,0.10995,0.92995,0.00100,0.05401,0.83633
budget_tight_shift,2,24,0.27976,0.29407,0.30682,0.28948,0.12043,0.33615,1.89700,0.89869,0.27745,0.10624,0.28256,0.28946,0.04578,1.59302,0.13384,0.47761,0.03788,0.08057,0.23182,1.73067,0.12670,0.74071,0.00100,0.07565,0.42496,1.68195,0.08802,0.88612,0.00100,0.00100,0.63897,1.82851,0.08565,0.85633,0.00100,0.00100,0.68320,2.49178,0.11664,0.64928,0.00100,0.06284,0.28013,2.09323,0.05765,0.96679,0.00100,0.00808,0.95619
budget_tight_shift,2,25,0.27281,0.34997,0.39125,0.29402,0.11459,0.39563,1.90557,0.98361,0.29613,0.12269,0.32308,0.32806,0.06961,1.58446,0.16342,0.46418,0.05686,0.12640,0.22428,1.76471,0.15712,0.69689,0.00100,0.11008,0.56467,1.65931,0.08637,0.89035,0.00100,0.00100,0.62568,1.93314,0.09355,0.86811,0.00100,0.00334,0.69227,2.50529,0.14276,0.61164,0.00100,0.11049,0.30286,2.03890,0.07680,0.95257,0.00100,0.03358,0.82063
budget_tight_shift,2,26,0.30777,0.28037,0.32220,0.31259,0.15040,0.31951,1.92194,0.97500,0.28566,0.14354,0.26489,0.29283,0.08129,1.61162,0.16192,0.42468,0.06317,0.12057,0.14363,1.72432,0.14163,0.76216,0.00100,0.09215,0.48223,1.71141,0.09263,0.84612,0.00100,0.00100,0.61327,1.74191,0.07281,0.88400,0.00100,0.00100,0.71778,2.49976,0.10770,0.67822,0.00100,0.05429,0.35388,2.15237,0.06139,0.97195,0.00100,0.00100,0.90791
budget_tight_shift,2,27,0.28814,0.29738,0.31174,0.31588,0.17668,0.36383,1.96899,0.92594,0.30413,0.12531,0.28385,0.31066,0.01000,1.69061,0.17642,0.42930,0.06839,0.13820,0.19202,1.78983,0.14044,0.76070,0.00100,0.09002,0.47548,1.71545,0.10261,0.87032,0.00100,0.00100,0.58279,1.91700,0.08170,0.88282,0.00100,0.00419,0.67953,2.56054,0.12192,0.65278,0.00100,0.06967,0.24572,2.03534,0.08210,0.96411,0.00100,0.03148,0.96711
budget_tight_shift,2,28,0.30092,0.31593,0.30080,0.29202,0.13925,0.35934,1.82252,0.93981,0.27920,0.12131,0.27553,0.27852,0.15064,1.51021,0.16353,0.45904,0.05558,0.10775,0.18646,1.77489,0.15982,0.75218,0.00100,0.12138,0.53409,1.68354,0.09368,0.86198,0.00100,0.00100,0.54339,1.88251,0.10413,0.88040,0.00100,0.00898,0.72678,2.51525,0.12275,0.65729,0.00100,0.08941,0.28835,2.03271,0.07690,0.93140,0.00100,0.02090,0.82503
budget_tight_shift,2,29,0.30930,0.31496,0.34163,0.23819,0.18178,0.38211,2.04054,1.02682,0.29730,0.15745,0.27818,0.30392,0.14577,1.68675,0.18668,0.43810,0.07932,0.14160,0.15975,1.79253,0.16630,0.73924,0.00100,0.10635,0.52843,1.63169,0.08809,0.90041,0.00100,0.00100,0.58985,1.87265,0.09165,0.93395,0.00100,0.00100,0.79012,2.43266,0.14035,0.63072,0.00334,0.08717,0.18905,2.05561,0.09907,0.89180,0.00100,0.04046,0.79035
budget_tight_shift,2,30,0.34596,0.37499,0.32693,0.24099,0.18324,0.34192,1.94193,1.02212,0.34041,0.08461,0.32960,0.33952,0.08857,1.61886,0.19296,0.42131,0.08225,0.13495,0.14581,1.75227,0.16334,0.76032,0.00100,0.11274,0.49544,1.65825,0.09738,0.91251,0.00100,0.00100,0.69266,1.87644,0.11894,0.88200,0.00100,0.01195,0.73474,2.54471,0.12181,0.69416,0.00100,0.07952,0.29844,2.06097,0.07721,0.98923,0.00100,0.00633,0.96581
budget_tight_shift,2,31,0.33387,0.28455,0.32728,0.26905,0.17040,0.38966,1.88442,1.15071,0.28736,0.11717,0.28548,0.27670,0.03228,1.62652,0.15945,0.44815,0.05761,0.11121,0.19437,1.69405,0.17125,0.71431,0.00100,0.11700,0.48781,1.65355,0.11835,0.86811,0.00100,0.00100,0.69483,1.84335,0.10704,0.90127,0.00100,0.00100,0.70369,2.40871,0.11602,0.68568,0.00100,0.06610,0.46948,2.04067,0.10831,0.92162,0.00100,0.06006,0.89049
budget_tight_shift,2,32,0.30443,0.32908,0.28565,0.29852,0.10831,0.43081,1.89077,1.04178,0.29804,0.13938,0.24381,0.28798,0.05914,1.66871,0.17442,0.44665,0.04674,0.13382,0.15225,1.70753,0.16114,0.71167,0.00100,0.10999,0.49863,1.77573,0.08097,0.89635,0.00100,0.00100,0.60871,1.89472,0.10134,0.90143,0.00100,0.00100,0.78431,2.40835,0.11413,0.65742,0.00100,0.07142,0.26571,2.07068,0.08245,0.94691,0.00100,0.02881,0.86724
budget_tight_shift,2,33,0.30320,0.34153,0.38644,0.27257,0.11469,0.33982,1.91074,0.99889,0.28440,0.11381,0.32375,0.31053,0.10489,1.60650,0.16153,0.45243,0.06488,0.11503,0.16127,1.76701,0.14838,0.77638,0.00100,0.09230,0.55400,1.62717,0.09988,0.85232,0.00100,0.00100,0.61770,1.90862,0.09524,0.93007,0.00100,0.00127,0.69989,2.36560,0.11994,0.66771,0.00100,0.05982,0.30373,1.98111,0.08746,0.96730,0.00100,0.02127,0.84775
budget_tight_shift,2,34,0.25846,0.30504,0.39277,0.24549,0.11622,0.35908,1.74343,1.05958,0.24965,0.16172,0.28409,0.27603,0.10248,1.62716,0.14116,0.41819,0.07821,0.09792,0.13499,1.70934,0.13180,0.73820,0.00100,0.09691,0.57701,1.71745,0.07813,0.89808,0.00100,0.00100,0.55561,1.81787,0.07770,0.87196,0.00100,0.00100,0.64986,2.47268,0.11761,0.65849,0.00100,0.06459,0.25360,2.17752,0.06626,0.97249,0.00100,0.01167,0.94044
budget_tight_shift,2,35,0.30081,0.29210,0.31944,0.29535,0.12725,0.32784,1.80274,0.95999,0.27348,0.13843,0.26905,0.27938,0.11393,1.70729,0.17090,0.45560,0.06260,0.13449,0.26036,1.73293,0.13423,0.76032,0.00100,0.09083,0.56796,1.65178,0.06821,0.89147,0.00100,0.00100,0.58219,1.88745,0.08776,0.89554,0.00100,0.00302,0.73013,2.46819,0.11336,0.67277,0.00100,0.06869,0.32402,2.03857,0.06840,0.93372,0.00100,0.00536,0.85396
budget_tight_shift,2,36,0.33654,0.27520,0.31338,0.32578,0.14795,0.37890,1.96260,1.12685,0.30894,0.09730,0.29909,0.30510,0.04136,1.69011,0.16428,0.46157,0.05155,0.11781,0.27150,1.75290,0.13815,0.73246,0.00100,0.08024,0.55568,1.80522,0.09779,0.88587,0.00100,0.00100,0.61294,1.89842,0.09257,0.87152,0.00100,0.00100,0.68376,2.42868,0.10349,0.66836,0.00100,0.04588,0.25300,1.98149,0.08400,0.94814,0.00100,0.02654,0.91130
budget_tight_shift,2,37,0.28803,0.31836,0.35424,0.26526,0.14759,0.32872,1.90973,0.94148,0.28795,0.11253,0.30763,0.30664,0.01000,1.62635,0.16284,0.44744,0.06185,0.12300,0.19018,1.77806,0.14855,0.74035,0.00100,0.09512,0.50124,1.77882,0.09068,0.87243,0.00100,0.00100,0.59590,1.94938,0.08688,0.88102,0.00100,0.00178,0.75610,2.39719,0.11596,0.66004,0.00100,0.07453,0.34311,2.14087,0.07518,0.96238,0.00100,0.01074,0.94727
budget_tight_shift,2,38,0.31824,0.31800,0.34399,0.24769,0.18311,0.34535,1.96485,1.05099,0.29477,0.13050,0.30541,0.29943,0.13637,1.59187,0.16696,0.49908,0.06131,0.10284,0.27614,1.68928,0.16331,0.70705,0.00100,0.10132,0.54938,1.62685,0.10644,0.89329,0.00100,0.00100,0.65591,1.88807,0.08435,0.87674,0.00100,0.00100,0.69951,2.47302,0.13128,0.67229,0.00100,0.07790,0.29554,2.10416,0.10500,0.94906,0.00100,0.05802,0.86527
budget_tight_shift,2,39,0.32295,0.27884,0.43290,0.27196,0.14794,0.38891,2.00834,1.12445,0.28380,0.11771,0.35328,0.30539,0.05522,1.69732,0.15648,0.45230,0.06921,0.11533,0.21106,1.69951,0.15388,0.74446,0.00100,0.10808,0.47208,1.67450,0.09024,0.88009,0.00100,0.00100,0.64872,1.95222,0.08849,0.88781,0.00100,0.00100,0.72768,2.54530,0.11397,0.68563,0.00100,0.06752,0.30626,2.06977,0.09196,0.91297,0.00100,0.03228,0.87527
budget_tight_shift,2,40,0.29037,0.34518,0.43334,0.26988,0.18558,0.39521,1.89746,0.98649,0.28450,0.15051,0.31203,0.30406,0.02972,1.44054,0.16384,0.48450,0.06300,0.11713,0.23274,1.72737,0.17259,0.74698,0.00100,0.11883,0.51943,1.65525,0.08880,0.88336,0.00100,0.00100,0.61497,1.84812,0.10264,0.91708,0.00100,0.01067,0.75925,2.49505,0.11978,0.65495,0.00100,0.07251,0.26942,2.11226,0.09187,0.98254,0.00100,0.03352,0.90470
